post_id,title,text,user_name,user_followers,publish_time,view_count,comment_count,like_count,repost_count,sentiment,sentiment_label,weight,bert_label,bert_prob
397691677,,$科创创业50ETF招商(SH588300)$ 格雷厄姆说:卖空一只过去热门因而被高估的股票，则不仅是对卖出者胆略和毅力的考验，而且也是对其财力的考验。要想通过买入一只受忽略因而被低估的股票赚钱，通常需要长期的等待和忍耐。还是别猜顶好。,老鱼刺,1680,2026-06-30 21:54:05,4966,0,1,0,0,中性,2.448246695673198,负面,0.72902614
397691862,,$宁德时代(SZ300750)$ 这么早就公布中报，至少有50%增长的底气，才会这么干,黑鹰1981,9451,2026-06-30 21:55:06,3591,6,2,0,1,乐观,3.077933469188367,负面,0.5531236
397693185,,$宁德时代(SZ300750)$ 印象中这应该是宁王最早的一次中报吧？,亚洲之眼,3,2026-06-30 22:01:57,3376,3,2,0,0,中性,1.7105099931368917,负面,0.46310264
397693362,,看了宁德时代董事长曾毓群的采访，总结自己收获的几个观点：1. 储能、aidc、新能源卡车渗透率10%、新能源汽车全球渗透率不到20%，未来十几年锂电池肯定还能保持两位数的高速增长；2. 企业之间为了赚钱抱团合作，往往比国家之间那种复杂的博弈更靠谱、更稳定；3. 等以后新能源车彻底普及了，废旧电池回收利用率绝对能过半，这将是行业的一大波红利。$亿纬锂能(SZ300014)$ $宁德时代(SZ300750)$,独立思考的猫头鹰,2696,2026-06-30 22:02:52,71045,2,11,0,1,乐观,3.184856060409525,正面,0.7594278
397696638,,$宁德时代(SZ300750)$ 这是真复产了啊？实际上期货今天还涨了。所以有啥好怕的,青草地上打个滚,459,2026-06-30 22:20:17,3388,0,1,0,1,乐观,2.185800426546941,负面,0.9163649
397697053,深度 | 小米从60跌到22元——我用“第一性原理”算出：20港元以下分批建仓，等一个“年底见底”,综合预判结论： 小米集团符合“创造价值”的投资逻辑——它以“人车家全生态”战略，同时解决“智能硬件互联”和“AI终端落地”两大时代命题，本质上是“将智能科技普惠化”的价值创造机器。2025年营收4573亿元（+25%）、经调整净利润392亿元（+43.8%），汽车业务首年即实现盈利。但用户提示“技术指标上还未见底，预计2026年底见底”是极其关键的判断——基本面与股价走势正在脱节。 当前股价约22港元，距52周最高60港元已跌超60%，处于极度超卖区域。稳健型投资者应等待18-22港元区间分批建仓，但需为“年底见底”保留充足现金。01 第一步：理解小米在创造什么价值宁德时代：降低电动车电池成本，解决燃油车替代问题腾讯控股：降低中国人沟通和获取信息的成本小米集团：降低智能科技与高品质生活的连接成本，将“人车家全生态”从概念变为现实小米解决的问题，与宁德时代和腾讯有着深层相似——都是把原本属于少数人的科技体验，变成多数人的日常。宁德时代把电池成本降到让电动车从“有钱人的玩具”变成“普通人的代步工具”。腾讯把通讯成本降到几乎为零，让14亿人随时随地免费沟通。小米做的是一样的逻辑——把原本只有高端用户才能享受的智能手机、智能家居、智能汽车，通过极致性价比和生态协同，变成亿万家庭都能负担的“科技生活标配”。2025年，小米交出了一份极具标志性的成绩单：全年营收4572.87亿元，同比增长24.97%；归母净利润416.43亿元，同比增长76.02%。更关键的是——智能电动汽车业务全年收入突破千亿大关达1061亿元，同比增长223.8%，首次实现经营利润转正至9亿元。从“手机公司”到“汽车公司”再到“AI生态公司”，小米正在完成一场前所未有的三重进化。用三个问题检验小米是否符合“价值创造”逻辑：问题一：需求是真实存在的，还是被炒作出来的？答案极其清晰——智能手机、智能家居、智能汽车是人类最基础的三大消费品类。全球月活用户达7.54亿，AIoT已连接设备数达10.79亿，2026年目标汽车销量55万台。这些不是概念，是每年数千亿营收、覆盖数亿用户的产业事实。问题二：需求是持续性的，还是一阵风？智能手机是存量刚需，智能家居是增量趋势，智能汽车是爆发赛道。三条曲线叠加，构成了一个持续10年以上的增长逻辑。小米未来五年研发投入将加码至2000亿元，未来三年AI领域投入至少600亿元——这不是短期博弈，是长期主义的重仓下注。问题三：这家公司的解决方案有壁垒吗，还是谁都能做？这是最核心的问题。小米的壁垒与宁德时代、腾讯都不同，但同样坚实：第一层壁垒——“人车家全生态”的闭环效应。 全球没有任何一家公司，同时在智能手机、智能家居、智能汽车三大领域都具备全球前三的竞争力。小米的手机、IoT、汽车正在形成一个“硬件+软件+AI”的超级生态——用手机连接家、用车连接生活、用AI连接一切。这种生态一旦形成，用户离开的成本极高。第二层壁垒——AI大模型的底层能力。 小米基座模型MiMo已进入开源模型第一梯队，2026年发布的MiMo-V2.5-Pro在Artificial Analysis综合智能指数上以54分位列全球开源并列第一。AI正在从“对话能力”向“系统级执行能力”落地——这意味着小米的AI不是“讲故事”，而是正在变成“人车家全生态”的操作系统。第三层壁垒——极致性价比的规模效应。 全球智能手机出货量排名前三、连续五年稳居全球前三。这种规模带来的供应链议价能力和成本优势，是任何新进入者都无法短期复制的。但小米与宁德时代、腾讯相比，有一个本质差异：比宁德时代： 宁德时代的壁垒是“制造壁垒”——把电池成本做到行业最低。小米的壁垒是“生态壁垒”——把手机、汽车、家居三个万亿级市场串联成一个闭环。两种壁垒形态不同，但都构成了竞争对手难以逾越的护城河。比腾讯： 腾讯的壁垒是“网络效应”——越多人用微信，微信越不可替代。小米的壁垒正在向这个方向进化——“人车家全生态”中，用户拥有的小米设备越多，生态黏性越强。虽然不像微信那样有C端网络效应，但在B端和硬件端，“生态锁定”的效果同样显著。综合判断：小米在“价值创造”意义上，与宁德时代和腾讯有相似之处，但本质不同——它既不是纯制造龙头（如宁德时代），也不是纯互联网平台（如腾讯），而是全球唯一同时占据“手机×AIoT×智能汽车”三大赛道、且正在用AI重构所有硬件的“超级生态公司”。这种独特定位，既是最大的投资价值，也是最大的认知分歧。02 第二步：宁德时代/腾讯框架对小米的映射框架一：“产业趋势+关键卡位+业绩验证”（宁德时代逻辑映射）产业趋势： 宁德时代对应能源转型（20年大趋势）；小米对应“AI终端化+智能硬件互联+汽车智能化”的三重叠加（至少10-20年的超级周期）。AI正在从云端走向终端，小米是全球少数同时占据手机、汽车、家居三大终端入口的公司。—— ✅ 匹配关键卡位： 宁德时代处于电池制造（新能源汽车产业链利润中心）；小米处于“人车家全生态”的超级入口（全球唯一同时覆盖三大终端、且自研芯片+OS+AI大模型的公司）。2026年小米有希望在一款终端产品上实现自研芯片、OS、AI大模型的“大会师”。—— ✅ 匹配业绩验证： 宁德时代2019-2021年持续高增；小米2025年营收+25%、经调整净利润+43.8%、汽车业务首次盈利。—— ✅ 匹配确定性评估： 宁德时代面临技术迭代风险；小米面临短期手机业务承压（存储涨价、消费疲软）和汽车业务高投入的双重压力。—— ⚠️ 短期确定性略低，但长期逻辑清晰框架二：“网络效应+变现潜力释放”（腾讯逻辑映射）核心驱动力： 腾讯是网络效应；小米是“生态锁定效应”——用户拥有的小米设备越多（手机、汽车、家居、可穿戴），离开的成本越高。截至2025年底，AIoT已连接设备数达10.79亿。—— ✅ 逻辑可类比变现节奏： 腾讯依次释放游戏、广告、金融、云服务；小米依次释放手机、IoT、互联网服务、汽车、AI的变现潜力。汽车业务2025年首次盈利，AI变现正在成型。—— ✅ 匹配关键判断：小米的商业模式，介于宁德时代和腾讯之间——既有宁德时代的“产业卡位+规模效应”（在手机、汽车、AIoT三大产业中占据核心位置），又有腾讯的“生态锁定+渐进变现”（用户设备越多、生态越强、离开成本越高）。它是“硬件+软件+AI”三重驱动的生态型公司。综合判断：小米在“价值创造”意义上，与宁德时代和腾讯有结构性相似——都解决了大问题、壁垒来自系统能力、处于产业链关键卡位、具备正向循环的飞轮效应。差异在于，小米的壁垒是“生态型”的，既不同于宁德时代的“制造型”，也不同于腾讯的“网络型”。但正是这种独特性，叠加当前股价从高点暴跌超60%的极端情况，使其成为一个极具争议、也极具吸引力的投资标的。03 第三步：当前股价处于什么百分位——两个关键信号1. 股价位置——暴跌60%后的极端区域收盘价（2026年6月29日）：约21.86港元52周最高：60.45港元52周最低：21.30港元年初至今跌幅：约45.50%从52周高点回撤：约63.8%当前股价21.86港元，已从52周最高60.45港元暴跌约64%，处于52周最低点附近（21.30港元），是上市以来最极端的价格区域之一。从技术面看，当前处于什么位置？→ 极端低位区间（接近0分位）：52周波动区间21.30-60.45港元，当前股价处于这个区间的下沿2%以内，技术上处于“极端低位”。从任何技术指标来看，这都是极度超卖的区域。→ 关键支撑带：21-22港元区域是52周最低点区域，是当前最强的技术支撑位。若跌破21港元，下方可能进一步下探至18-20港元甚至更低——这与用户提示的“预计2026年底见底”高度吻合。→ 下跌逻辑拆解：从60港元跌至22港元，核心原因是三重压力的叠加——存储成本大幅上涨挤压手机毛利率、国内消费疲软、南向资金持续减持（近20个交易日净减持1.23亿股）、以及市场对汽车业务高投入的担忧。但当前的下跌更多是“杀估值+杀情绪”，而非“杀逻辑”——公司的基本面（汽车盈利、AI突破、生态扩张）在改善而非恶化。2. 估值位置——历史极低分位当前估值水平（按2026年6月29日收盘，股价约22港元，总市值约5554亿港元）：市盈率（TTM）：约16.82倍（以2025年归母净利润416亿元计算）前瞻市盈率（2026E）：约19.3倍（中金预测）市销率（TTM）：约1.53倍市净率（TTM）：约2.63倍关键解读：当前约17倍TTM PE，对于一个营收增长25%、净利润增长76%、汽车业务刚刚盈利、AI大模型全球领先的公司来说，处于显著低估区间。中金预测当前股价对应2026年经调整净利润市盈率约19.3倍——对于一个正处于“第二曲线爆发+AI重估”阶段的超级生态公司，这个估值水平在历史上属于极低分位。机构目标价：近90天内共有17家投行给出买入评级，目标均价42.36港元。高盛目标价40港元，中信建投38.7港元，招银国际44.47港元。按当前22港元计算，隐含上涨空间约80-100%。⚠️ 重要提醒：目标价是卖方研究员的“理想情景”，不构成直接交易建议。关键是：17倍PE买一个同时占据手机、汽车、AIoT三大赛道、AI大模型全球领先、汽车业务刚盈利的公司，在小米自身历史估值中属于极低分位。但用户提示“技术指标上还未见底，预计2026年底见底”意味着——基本面低估≠股价立刻见底，市场情绪和资金流向可能继续压制股价。04 第四步：分层买入策略——什么时候买，怎么买核心背景提醒：用户的核心判断： “目前技术指标上还未见底，预计2026年底见底”——这是最关键的风控前提当前股价约22港元，已从52周最高60港元暴跌超60%估值处于历史极低分位：PE约17倍、PS约1.5倍基本面在改善：2025年净利润+76%、汽车首次盈利、AI大模型全球领先短期压力仍在：存储涨价、消费疲软、南向资金持续减持公司正在实施200亿港元回购计划，已启动40亿港元自动回购基础判断： 当前22港元，从基本面角度看极具性价比，但从技术面看，“还未见底”的判断意味着可能还有最后一跌。建议采用“极保守的分批建仓”策略，为“年底见底”保留充足现金。策略一：稳健型（建议90%投资者采用）——为“年底见底”留足弹药第1批（观察仓） ：触发价位21-23港元区间（当前附近），建议投入总目标仓位的10-15%。逻辑：已处于52周最低点区域，估值历史极低，但用户提示“还未见底”，因此只能小仓位试水，建立观察仓。第2批（首次加仓） ：触发价位18-21港元区间，建议投入总目标仓位的25-30%。逻辑：跌破52周最低点后的“恐慌性抛售”区域，对应PE约14-16倍，属于“极端低估”区间。若股价跌至此区域，安全边际大幅提升。第3批（重仓区间） ：触发价位15-18港元区间，建议投入总目标仓位的40-50%。逻辑：对应PE约12-14倍，属于“极度恐慌”区间，也是“年底见底”可能到达的区域。若出现此价位，需要审视是否有基本面重大恶化。在公司经营未发生根本性变化的前提下，这将是“数年一遇”的买入机会。第4批（极限区间） ：触发价位15港元以下，逻辑：对应PE低于12倍。若出现此价位，需重点审视是否有行业基本面恶化（如手机行业崩溃、汽车销量大幅不及预期）。在公司基本面未被根本动摇的情况下，这将是“十年一遇”的极端机会。仓位目标建议：一般投资者8-12%总仓位；专业投资者不超过15-20%。核心考量：用户明确提示“年底见底”，意味着短期可能还有下跌空间，必须为最坏情况保留充足现金。策略二：极端左侧型（适合已有极强持仓能力者）若完全认同小米的长期价值且能承受30%以上的短期回撤，可在当前21-22港元区间建立首个5-10%目标仓（总目标仓的15-20%），锁定当前历史极低估值。剩余绝大部分仓位等待18港元以下的重仓机会。特别强调：由于用户提示“还未见底”，当前不宜重仓。策略三：右侧确认型（适合追求确定性、能忍受踏空风险者）耐心等待以下信号出现后再逐步建仓：① 技术指标明确见底：等待股价企稳、成交量萎缩、技术指标出现底背离等信号——这与用户“预计2026年底见底”的判断一致；② 2026年Q2业绩利空出尽：高盛预计Q2是全年最弱的一季，待最差业绩公布后，反而是利空出尽的信号；③ 第三款车型（SKYNOMAD）催化：预计7月中旬在工信部申报文件中披露，若车型规格超预期，可能成为股价转折的催化剂；④ 南向资金流出放缓或逆转：近20个交易日南向资金持续减持，若流出趋势逆转，将是重要的资金面信号。核心原则：不要与股票“谈恋爱”。 用户明确提示“技术指标上还未见底”，这是最重要的风控前提。即使基本面再好，也不要试图“抄在最底部”——分批建仓、留足现金、耐心等待，是应对“尚未见底”的最佳策略。05 第五步：关键验证节点与风险监控2026年下半年至2027年关键节点：2026年7月中旬：第三款车型系列（可能命名为「SKYNOMAD」的增程式大型SUV）在工信部申报文件中披露详细规格。若定位和定价超预期，是重要催化。2026年8月（2026年Q2财报） ：高盛预计Q2是全年最弱的一季。若业绩符合预期（弱），反而可能是“利空出尽”的信号；若超预期，则可能是股价转折点。2026年11月（2026年Q3财报） ：高盛预计剔除新业务后的收入增长将从Q3起恢复按年正增长。若Q3业绩如期改善，是基本面拐点的强验证。2026年全年持续跟踪：汽车销量是否达到55万台目标、AI大模型商业化进展、存储涨价周期何时结束。2027年H1：AI变现是否开始贡献实质性收入、汽车业务毛利率是否持续提升、第三款车型的交付数据。五大核心风险（按重要性排序）：技术面尚未见底的风险（最高风险） ——用户明确提示“目前技术指标上还未见底，预计2026年底见底”。这意味着即便基本面再好，股价仍可能继续下跌。这是当前最大的短期风险，必须正视并为之做好准备。手机业务持续承压的风险——2025年智能手机收入同比下降2.8%，毛利率从12.6%降至10.9%。存储成本上涨、国内消费疲软、行业竞争加剧，手机业务的压力可能在2026年继续。汽车业务盈利可持续性的风险——2025年汽车业务首次盈利9亿元，但盈利规模仍然很小。2026年目标销量55万台，若销量不及预期或毛利率下滑，盈利可能再次转负。南向资金持续流出的风险——近20个交易日南向资金净减持1.23亿股。若外资和南向资金持续流出，股价可能继续承压，与“年底见底”的判断形成共振。AI投入的短期财务压力——未来三年AI领域投入至少600亿元，短期将压制利润表现。中信建投预计2026年经调整净利润286亿元，同比下降27%。若市场对短期利润下滑过度反应，股价可能进一步下跌。06 最后：小米vs宁德时代/腾讯的本质差异宁德时代：壁垒类型：工艺+规模+供应链确定性：★★★★★风险类型：行业竞争、技术迭代、产能过剩天花板空间：全球能源转型投资本质：制造业成长股时间杠杆：规模效应正向循环腾讯控股：壁垒类型：网络效应（不可撼动）确定性：★★★★★风险类型：政策监管（反垄断、游戏版号等）天花板空间：中国数字化基础设施投资本质：互联网成长+价值混合股时间杠杆：用户越多越强小米集团：壁垒类型：“人车家全生态”闭环+AI大模型+极致性价比确定性：★★★★（短期受手机业务和汽车投入影响，比宁德时代和腾讯低一档）风险类型：技术面未見底（当前最大风险）+手机业务承压+汽车盈利可持续性天花板空间：全球智能手机+智能家居+智能汽车+AI终端投资本质：硬件+软件+AI生态型成长股时间杠杆：设备越多→生态越强→用户越离不开核心认知： 小米从60港元跌至22港元，跌幅超过60%，市值蒸发超4000亿港元。这轮下跌，核心是“杀估值+杀情绪”，而非“杀逻辑”——2025年净利润增长76%、汽车首次盈利、AI大模型全球领先，基本面在改善而非恶化。但用户的核心判断必须被严肃对待：“技术指标上还未见底，预计2026年底见底。”这意味着什么？第一，基本面低估≠股价立刻见底。 即便17倍PE的小米从任何历史估值来看都极其便宜，但市场情绪、资金流向、技术面可能继续压制股价数月之久。第二，要为“最后一跌”做好准备。 18-21港元可能是更安全的介入区间，15-18港元可能是“极端恐慌”的罕见机会。但没有人能准确预测底部——分批建仓、留足现金，是应对不确定性的最佳策略。第三，200亿港元回购提供了下跌保护。 公司已启动40亿港元自动回购计划，所有回购股份将被注销。在大幅下跌中，回购会提供一定的买盘支撑。因此，小米并不是宁德时代那种“制造业成长股”，也不是腾讯那种“网络效应护城河”的投资标的。它代表的是——全球唯一同时占据手机、汽车、家居三大终端、且正在用AI重构所有硬件的“超级生态公司”，以近5年最低的价格在交易。 这笔投资的本质是：用17倍PE，买入一个营收4573亿、净利润416亿、汽车业务刚盈利、AI大模型全球领先、手握7.54亿月活用户的“人车家全生态”平台。最后，关于杠杆思维： 对小米这类处于“业绩磨底+股价寻底”双重周期的公司，强烈不建议使用资金杠杆（融资） ——“技术面尚未见底”意味着股价可能继续下跌，融资会放大亏损。建议使用时间杠杆（耐心等待年底见底信号，让业绩复苏和估值修复共同创造回报）和认知杠杆（研究透小米→理解整个AI终端和智能汽车行业的估值逻辑→可应用于其他科技股）。同时，人脉杠杆在这一阶段尤为重要：如果你能接触到手机供应链、汽车行业或AI领域的从业者，他们对“存储涨价何时结束”、“SU7/YU7的真实订单”、“AI大模型的商业化进度”的判断，往往比任何卖方报告都更贴近事实。以上分析仅为基于公开数据和逻辑框架的推演，不构成任何形式的投资建议或买卖指令。股市有风险，投资须谨慎。投资者应根据自身风险承受能力独立判断，必要时咨询持牌投资顾问。,波段肺鱼,1904,2026-06-30 22:22:12,8905,0,1,0,0,中性,2.477353113912211,正面,0.7852646
397697432,,其实有一个问题就是宁德时代等电池龙头本身也有很成熟的电池回收体系，和格林美的竞争关系暂时没想明白,xxhhyyyy,1,2026-06-30 22:24:39,3916,3,0,0,0,中性,1.2,中性,0.45415294
397699672,,国内房子作为信用创造的资产暂时还没有看到其他资产可以替代，中国在芯片半导体、大飞机、商业航天、人工智能领域的大规模投资不可能不牺牲消费，而且这些产业具有长期价值但短期并不盈利，这是目前中国消费不行的主要原因。这些投资长期价值的钱可以用来涨工资或者增加社保，立马就会有效果，只不过时候未到而已。,赵大夫_思考耐心,15519,2026-06-30 22:38:22,7674,1,3,0,0,中性,3.369694671133032,正面,0.6180332
397703194,002326，上半年扣非净利润最多预增超1200%,锂电材料核心产品量价齐升，永太科技(002326)上半年业绩大增。 6月30日晚间，永太科技发布业绩预告，预计2026年上半年净利润为2.65亿元至3.3亿元，同比增长350.68%至461.22%；扣非净利润为2.38亿元至3.03亿元，同比增幅达956.82%至1245.45%；基本每股收益提升至0.29元/股—0.36元/股。 对于业绩增长的原因，永太科技表示主要得益于新能源汽车及储能市场需求快速增长，公司六氟磷酸锂、双氟磺酰亚胺锂（LiFSI）、碳酸亚乙烯酯（VC）及电解液等锂电材料类核心产品销量与价格均同比提升；与此同时，2025年底新投产的5000吨/年VC产能稳步释放，进一步拉动营收规模扩大及利润提升。 事实上，永太科技业绩复苏态势此前已经显现。今年一季度，公司实现营业收入16.93亿元，同比增长59.70%，归母净利润1.05亿元，同比增长889.50%。 作为氟化工领域头部企业，永太科技目前主营业务覆盖新能源锂电材料、医药及植物保护等板块，其中锂电材料为第一大业务板块，2025年板块营收占比约40%。 近期，永太科技锂电材料业务签下多项长单，并深度绑定锂电龙头宁德时代。 6月初，永太科技全资子公司浙江永太新能源材料有限公司（以下简称“永太新能源”）与宁德时代签署电解液合作协议，预计在2026年至2028年分别向后者供应7万吨、15万吨、25万吨电解液产品，合计供货量约47万吨；6月25日，永太新能源再度拿下宁德时代VC长单，预计2027年至2029年交付数量分别为2万吨（±5%）、3万吨（±10%）、4万吨（±12%），若不考虑浮动因素，三年合计供应规模约9万吨。 当前，电解液行业正告别粗放的大宗品竞争模式，逐步进入以成本管控、定制化研发、稳定供货为核心的精细化发展阶段，一体化布局成为头部企业共识。 据悉，永太科技已形成从锂盐原料、锂盐、添加剂到电解液的垂直一体化产业链条，现有固态六氟磷酸锂产能1.8万吨/年，液态LiFSI产能6.7万吨/年，VC产能1万吨/年。 公司表示，2026年锂电材料板块新增产能规划主要包括：永太高新六氟磷酸锂技改扩建项目（将现有1.8万吨/年产能改扩建至5万吨/年）、永太高新5000吨/年新型补锂剂建设项目、盐城永太20万吨/年电解液建设项目。 除此之外，永太科技在6月23日宣布，拟在内蒙古投资建设年产5万吨VC及配套工程项目，总投资额为8亿元。当前，公司VC已投产产能1万吨/年，另有在建产能2万吨/年，叠加本次新增的5万吨/年产能后，若全部项目顺利达产，公司VC总产能将提升至8万吨/年。  责编：梁秋燕 校对：许欣,e公司,33718,2026-06-30 23:00:12,15195,0,1,0,0,中性,3.391923069172822,正面,0.7338673
397703764,,回复@xxhhyyyy: 我认为宁德时代并不会“垄断回收”，它的优势在于体系内闭环；而格林美的优势在于体系外的社会化回收。两者不是替代关系，而是随着电池退役规模扩大，逐步形成分层回收结构。//@xxhhyyyy:回复@三好学生的奖状:其实有一个问题就是宁德时代等电池龙头本身也有很成熟的电池回收体系，和格林美的竞争关系暂时没想明白,三好学生的奖状,1058,2026-06-30 23:03:48,16487,0,6,0,0,中性,2.732291646853964,正面,0.59950477
397705331,,就在眼前现成的例子，新能源的发展空间还非常大，尤其是站在2021年的视角来看，但是这不意味着上游的新能源设备、零部件、材料、矿产公司都持续赚到钱了……甚至是电池厂除了宁德时代这种bug级优秀公司，也未必就能持续赚钱。甚至是包括新能源汽车公司也一样。在一个持续上涨、空间巨大的大行业里，公司能不能赚到钱、持续赚到钱，比拼的是技术实力、行业地位、商业模式、护城河、生态、品牌心智还有竞争格局，而不是别的。很多人把短期的供需紧张引发的周期涨价当做实力，呵呵。9个月到一年后活该被埋（也许更快）。,阿企笔记,96035,2026-06-30 23:14:56,19627,2,7,0,1,乐观,4.588724578746511,正面,0.8075849
397705577,,回复@Matt马特1: 保修年限都是宁德时代带头主动拉长的，其他厂家绝大部分都是硬着头皮硬跟，跟了可能诺干年后出问题，不跟就马上死。如果假设电芯品质都在一个水平动力电池最大的问题是一致性，而宁德时代最强的就是一致性的保证，这个源头上需要基于质量管理体系，而宁德时代在国内有断层式领先的管理水平。而落实到电池包，就是电池包设计水平和bms软硬件整合水平了。宁德时代的薪资水平国内遥遥领先，人才水平也是冠绝同行，不知道为什么对于这个现实还会有人有疑问？//@Matt马特1:回复@G7Q8:好在哪里呢？1. 如果是寿命，保修时间也一样吧。宁德寿命有优势，为什么不主动拉高质保，而是C端市场投入大量广告2. 别的维度快充之类，没看到差别。工业品，差距我倾向于没那么大，人才是流动的。,G7Q8,225,2026-06-30 23:16:52,3696,0,1,0,1,乐观,2.0680860041563225,正面,0.64791703
397706215,,回复@柒葉歌: 4月份新能源走主升，就是股票扯着期货往上狂怼，宁德见顶锂矿股也见顶反而期货还往上窜了2天。今天就是期货带着锂矿股，所以没有绝对谁拖谁，因为股票是复杂混合期权。所以骂宁德，怎么说呢，解气但是未必对账户有用。//@柒葉歌:回复@天堂蝈蝈Grass:不过也不绝对，锂矿受碳酸锂期货影响严重,天堂蝈蝈Grass,10,2026-06-30 23:22:08,5027,2,0,0,0,中性,1.3169786384922229,负面,0.7077579
397707412,,$宁德时代(SZ300750)$ 未来5个交易日，涨5%的概率有多少？,你好老韭,93,2026-06-30 23:32:52,3103,0,0,0,0,中性,1.4951383731288734,正面,0.42342782
397707722,,@冰冰小美 储能钠电池的前夜一.动力电池的变化动力新国标对于电池的影响，核心在于安全的强制性，这一点在更早的储能电池标准也有体现，要满足新标准，以目前的电池的变化来看会倾向磷酸铁锂路线。而固态电池的产业进度短期还看不到量产，比亚迪的二代刀片已经做到超越新国标了，王传福演讲所说为了做到性能做出的改变，现有电池要达标，隔膜很关键。电池布局也需要改造。不起火主要靠布局改变降低内阻，在内部材料上反而减少了环节。二.钠电池储能的潜在需求钠离子电池成本比磷酸铁锂还低，充放寿命是锂电池的两倍以上，安全性可以做到超越磷酸铁锂。但能量密度不足，所以更适合储能端应用，AI数据中心的建设需求很大，数据中心储能需求才刚开始。机构研报把2026年定为钠离子电池商业化元年。在目前硬件涨价的大环境下，数据中心储能系统用钠离子电池，成本优势可能会更明显。这也是钠离子电池产业化的0到1，而不是从1到N。十五五规划明确要求新能源发电占比达50%。2030年新能源占一半，储能配套做到25%。给出了明确的时间表。有些地方电网不好升级，用储能系统互补反而能以低成本完成电力系统升级，这是钠电池体系与磷酸铁锂体系的互补。也意味着2027-2028年将是储能安装的爆发期。政策给出的确定性需求会稳定锂的价格，乘用车市场竞争加剧的情况下AI数据中心储能与新能源体系化建设带来的需求对比下竞争格局更占优势三.固态电池的竞争分析固态电池方面，2030年前在储能领域基本是示范工程，最可能出现在城市核心区地下储能站、高安全数据中心备电这种对安全有极致要求、能容忍高价的特殊场景。2026年前：半固态储能系统开始客户侧挂网验证，单体MWh级示范项目。2028-2030年：若氧化物半固态路线取得工艺突破，可能在高端工商业储能中小范围应用，但度电成本大概率仍高于0.5元/Wh。2030年后：等车用固态电池规模化把成本拉低后，才会向储能溢出。未来三到五年，占市场90%以上的大型风光配储和独立调频电站，依然是磷酸铁锂和钠电池的天下。四.钠电池技术路线钠电池目前有几个核心卡点：正极材料路线未定，这是首要卡点。主流三条路线各有硬伤：- 层状氧化物，对标锂电三元，能量密度有潜力，但循环寿命短板最明显。- 普鲁士蓝/白，理论成本最低，但制备过程极难控制结晶水和结构缺陷，循环和胀气问题突出。- 聚阴离子，比如硫酸铁钠，结构最稳、寿命最长，但能量密度最低，导电性差，需要纳米化和碳包覆，工艺难度高。技术路线不确定，上下游都不敢全力投入。硬碳负极量产难、成本高。硬碳是主流选择，但国产前驱体供应不稳定，一致性差。高性能产品单价超10万元/吨，跟钠电的低成本初衷背道而驰。产业链配套不完善。电解液、隔膜、铝箔看似通用，但专门针对钠电的优化产品远未成熟。六氟磷酸钠的产能、质量和成本都撑不起GWh级别的需求。规模效应远未形成。锂电路线有多年的积累，钠电产线虽然跟锂电兼容，但调试和工艺磨合阶段良率低，目前成本反而高于锂电。这个差距需要时间和订单来弥补。锂价下跌倒逼钠电加速降本。这是最直接的商业卡点。碳酸锂价格持续在10万元/吨左右的时候，钠电的理论成本优势被抵消，下游应用动力就弱了。从玩家来看，层状氧化物路线由锂电材料巨头主导，量产速度更快。聚阴离子路线门槛更高，玩家多为化工或循环经济背景的企业，主攻储能，聚阴离子可能用于储能，层状氧化物用于低端车型。五.钠电池储能的适用场景最理想的环境是：沙戈荒外送基地、高寒高海拔山区、地下矿用场景。这些地方对安全性和寿命要求极高，对能量密度不敏感，聚阴离子钠电池是王者。它解决的是磷酸铁锂在低温下析锂、高温下热失控的物理极限，同时资源自主可控。具体来说，四类区域最缺：存量新能源大省，蒙西、甘肃、青海，风光装机超60%，调节能力归零，缺构网型储能和调相机建设。沙戈荒外送基地，新疆、蒙西、宁夏，特高压建好了但送端缺同步支撑，特高压投产时间点就是配储爆量时点。东部负荷中心，长三角、珠三角，缺本地电源缺土地，但对安全和响应速度付费意愿强，工商业储能主战场。南方水电依赖区，云、川，丰盈枯缺，连续枯水年直接系统缺电，缺抵御极端气候的备用电源。这些区域的建设，2027-2028年是储能安装的爆发峰值期。六.在明确投资下，钠电池储能在极端气候环境地区的运用可以起到明确的与锂电储能体系的互补。在订单的推动下钠电储能也将达到从0-1的进程。,澄明Qcius,4,2026-06-30 23:35:46,12463,4,6,0,1,乐观,1.912954172232313,正面,0.700625
397707882,,这种企业最好少点都来了真买点股票魔怔了全世界都渴望的企业到你这成少点都好了某一天你买了国产链是不是因为英伟达突然向我们卖芯片了亏钱了是不是也是一个不如没有的公司//@景行行止x:宁德确实缺德，不说打压上游的事，员工工资低工作强度大，世界第一变本加厉剥削工人过于恶心了。这种企业还是少点好,Island_jo,2328,2026-06-30 23:37:34,27755,1,8,0,-2,极度悲观,3.0304416585970797,负面,0.77535766
